,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
54,0.139152365237,15.03915,4.2969,0.14323,5.56609460948,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
55,0.138782215152,14.75269,4.2969,0.14323,5.55128860609,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
56,0.138135985264,14.75269,4.2969,0.14323,5.52543941056,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
57,0.138899619988,14.89592,4.2969,0.14323,5.5559847995,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
58,0.140087760581,15.03915,4.2969,0.14323,5.60351042323,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
59,0.1400402679,15.03915,4.2969,0.14323,5.601610716,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
60,0.139423137573,14.89592,4.2969,0.14323,5.57692550293,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
61,0.139570831575,15.03915,4.2969,0.14323,5.582833263,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
62,0.13969390991,14.89592,4.2969,0.14323,5.58775639639,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
63,0.138929360106,14.89592,4.2969,0.14323,5.55717440422,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
64,0.138581995527,14.75269,4.2969,0.14323,5.54327982107,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
65,0.138403737834,14.75269,4.2969,0.14323,5.53614951338,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
66,0.137795209265,14.75269,4.2969,0.14323,5.5118083706,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
67,0.138062961836,14.75269,4.2969,0.14323,5.52251847342,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
68,0.138476761263,14.75269,4.2969,0.14323,5.53907045051,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
