,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
13846,0.521138229976,47.781528,0.42969,21.685022,20.845529199,0.0,0.0,0.8,0.0,0.8,15977.3065,9586.3839,12781.8452,230.0,0.0,230.0,99.3072124642
13847,0.52261218683,46.778918,0.42969,21.62773,20.9044874732,0.0,0.0,0.8,0.0,0.8,15733.52904,9440.117424,12586.823232,230.0,0.0,230.0,99.3072124642
13848,0.528768446172,48.010696,0.42969,21.91419,21.1507378469,0.0,0.0,0.8,0.0,0.8,16082.72378,9649.634268,12866.179024,230.0,0.0,230.0,99.3072124642
13849,0.489643865892,47.036732,0.42969,21.62773,19.5857546357,0.0,0.0,0.8,0.0,0.8,15792.82626,9475.695756,12634.261008,230.0,0.0,230.0,99.3072124642
13850,0.535313450036,48.812784,0.42969,21.91419,21.4125380015,0.0,0.0,0.8,0.0,0.8,16267.20402,9760.322412,13013.763216,230.0,0.0,230.0,99.3072124642
13851,0.495245403402,48.067988,0.42969,21.91419,19.8098161361,0.0,0.0,0.8,0.0,0.8,16095.90094,9657.540564,12876.720752,230.0,0.0,230.0,99.3072124642
13852,0.548610705208,47.351838,0.42969,21.77096,21.9444282083,0.0,0.0,0.8,0.0,0.8,15898.24354,9538.946124,12718.594832,230.0,0.0,230.0,99.3072124642
13853,0.532851041468,46.320582,0.42969,21.4845,21.3140416587,0.0,0.0,0.8,0.0,0.8,15595.16886,9357.101316,12476.135088,230.0,0.0,230.0,99.3072124642
13854,0.480456713337,46.950794,0.42969,21.62773,19.2182685335,0.0,0.0,0.8,0.0,0.8,15773.06052,9463.836312,12618.448416,230.0,0.0,230.0,99.3072124642
13855,0.485666706178,46.12006,0.42969,21.4845,19.4266682471,0.0,0.0,0.8,0.0,0.8,15549.0488,9329.42928,12439.23904,230.0,0.0,230.0,99.3072124642
13856,0.51607358853,46.607042,0.42969,21.570438,20.6429435412,0.0,0.0,0.8,0.0,0.8,15680.8204,9408.49224,12544.65632,230.0,0.0,230.0,99.3072124642
13857,0.518381714517,46.607042,0.42969,21.62773,20.7352685807,0.0,0.0,0.8,0.0,0.8,15693.99756,9416.398536,12555.198048,230.0,0.0,230.0,99.3072124642
13858,0.518925071049,46.349228,0.42969,21.62773,20.757002842,0.0,0.0,0.8,0.0,0.8,15634.70034,9380.820204,12507.760272,230.0,0.0,230.0,99.3072124642
13859,0.473683213858,46.435166,0.42969,21.62773,18.9473285543,0.0,0.0,0.8,0.0,0.8,15654.46608,9392.679648,12523.572864,230.0,0.0,230.0,99.3072124642
13860,0.520114364644,46.26329,0.42969,21.62773,20.8045745858,0.0,0.0,0.8,0.0,0.8,15614.9346,9368.96076,12491.94768,230.0,0.0,230.0,99.3072124642
13861,0.520772783405,48.612262,0.42969,22.028774,20.8309113362,0.0,0.0,0.8,0.0,0.8,16247.43828,9748.462968,12997.950624,230.0,0.0,230.0,99.3072124642
13862,0.537940078961,47.523714,0.42969,21.77096,21.5176031585,0.0,0.0,0.8,0.0,0.8,15937.77502,9562.665012,12750.220016,230.0,0.0,230.0,99.3072124642
13863,0.527240847296,48.497678,0.42969,21.91419,21.0896338918,0.0,0.0,0.8,0.0,0.8,16194.72964,9716.837784,12955.783712,230.0,0.0,230.0,99.3072124642
13864,0.52113361797,47.179962,0.42969,21.62773,20.8453447188,0.0,0.0,0.8,0.0,0.8,15825.76916,9495.461496,12660.615328,230.0,0.0,230.0,99.3072124642
13865,0.528602066226,47.094024,0.42969,21.62773,21.144082649,0.0,0.0,0.8,0.0,0.8,15806.00342,9483.602052,12644.802736,230.0,0.0,230.0,99.3072124642
13866,0.488644616227,47.752882,0.42969,21.856898,19.5457846491,0.0,0.0,0.8,0.0,0.8,16010.2494,9606.14964,12808.19952,230.0,0.0,230.0,99.3072124642
13867,0.52953405747,48.12528,0.42969,21.799606,21.1813622988,0.0,0.0,0.8,0.0,0.8,16082.72378,9649.634268,12866.179024,230.0,0.0,230.0,99.3072124642
13868,0.5564385239,46.721626,0.42969,21.599084,22.257540956,0.0,0.0,0.8,0.0,0.8,15713.7633,9428.25798,12571.01064,230.0,0.0,230.0,99.3072124642
13869,0.524975418968,46.950794,0.42969,21.541792,20.9990167587,0.0,0.0,0.8,0.0,0.8,15753.29478,9451.976868,12602.635824,230.0,0.0,230.0,99.3072124642
13870,0.527217512742,47.466422,0.42969,21.713668,21.0887005097,0.0,0.0,0.8,0.0,0.8,15911.4207,9546.85242,12729.13656,230.0,0.0,230.0,99.3072124642
13871,0.527557300454,48.153926,0.42969,21.91419,21.1022920182,0.0,0.0,0.8,0.0,0.8,16115.66668,9669.400008,12892.533344,230.0,0.0,230.0,99.3072124642
13872,0.565630215255,47.810174,0.42969,21.742314,22.6252086102,0.0,0.0,0.8,0.0,0.8,15997.07224,9598.243344,12797.657792,230.0,0.0,230.0,99.3072124642
13873,0.530575785174,47.323192,0.42969,21.62773,21.223031407,0.0,0.0,0.8,0.0,0.8,15858.71206,9515.227236,12686.969648,230.0,0.0,230.0,99.3072124642
13874,0.484478858411,47.69559,0.42969,21.656376,19.3791543364,0.0,0.0,0.8,0.0,0.8,15950.95218,9570.571308,12760.761744,230.0,0.0,230.0,99.3072124642
13875,0.534239493195,46.893502,0.42969,21.62773,21.3695797278,0.0,0.0,0.8,0.0,0.8,15759.88336,9455.930016,12607.906688,230.0,0.0,230.0,99.3072124642
13876,0.51803039679,46.578396,0.42969,21.541792,20.7212158716,0.0,0.0,0.8,0.0,0.8,15667.64324,9400.585944,12534.114592,230.0,0.0,230.0,99.3072124642
13877,0.523337516282,47.094024,0.42969,21.742314,20.9335006513,0.0,0.0,0.8,0.0,0.8,15832.35774,9499.414644,12665.886192,230.0,0.0,230.0,99.3072124642
13878,0.534601004919,48.640908,0.42969,21.91419,21.3840401968,0.0,0.0,0.8,0.0,0.8,16227.67254,9736.603524,12982.138032,230.0,0.0,230.0,99.3072124642
13879,0.519163961979,43.857026,0.42969,21.77096,20.7665584792,0.0,0.0,0.8,0.0,0.8,15094.43678,9056.662068,12075.549424,230.0,0.0,230.0,99.3072124642
13880,0.515619159526,48.6982,0.42969,21.77096,20.624766381,0.0,0.0,0.8,0.0,0.8,16207.9068,9724.74408,12966.32544,230.0,0.0,230.0,99.3072124642
13881,0.540798955331,49.12789,0.42969,22.000128,21.6319582133,0.0,0.0,0.8,0.0,0.8,16359.44414,9815.666484,13087.555312,230.0,0.0,230.0,99.3072124642
